Gene	signal_to_noise_ratio
SPRY2	0.28921776500431595
CAP2	0.2892484114394108
212435_at	0.28941873091672793
PPT2 /// EGFL8	0.2899566319814459
METAP2	0.2900206045652287
CLCN4	0.290158446346336
RELB	0.29033360349460324
LCP2	0.2903727335964142
213693_s_at	0.29067813217969596
SKD3	0.2909758965329127
PRDM11	0.2909760114125887
CLPX	0.29101353154579723
LOC286440	0.2911748873504328
222076_at	0.2912099752921588
ADNP	0.29128013389003987
RRN3	0.29146187808089685
EIF5A	0.29149199512698887
GRIN2B	0.29156387249021753
217087_at	0.2915717425364807
PRB1	0.29159239203784026
217615_at	0.2917036351335718
LOC440607 /// FCGR1A	0.29173220349606815
Cab45	0.29176155790546715
KIR2DS1	0.2917991629678362
EXO1	0.2918314519375405
202744_at	0.2920251158303999
C8orf17	0.29204135900202627
DFNB31	0.292338161754482
216888_at	0.2926524892886382
DTX2	0.29272813388785723
ANKHD1	0.292778284913
MYOM1	0.2928339143903207
LMO1	0.2928386599481974
SET8	0.29302240594479495
216854_at	0.293349122141153
FLJ20315	0.29345734262201856
C1QL1	0.2934892829900098
222305_at	0.2935310750374986
RFPL1	0.29380251049488654
PHKA1	0.2940938635296403
CLIC4	0.294137474739707
PGRMC2	0.2944819973020903
AMBP	0.29452067317124975
PLEKHE1	0.29456366752200636
217024_x_at	0.2947229283171727
AFFX-ThrX-M_at	0.29478988559271063
CCL2	0.29479554355695914
KIAA0895	0.2948225012569117
FLJ21924	0.2949290591170971
217692_at	0.29524685055251815
SH3GLB2	0.2956206867197476
216062_at	0.2956444159616947
SCGB2A2	0.29565051487951677
CXorf17	0.29577161391250234
222309_at	0.295913617920786
H3F3B	0.29613392727685445
ACTR5	0.2962452071170274
IGLC2 /// IGLV@ /// IGLJ3	0.29649260789349136
IREB2	0.2965094340295199
CDR1	0.29675441648810114
SIAT7D	0.29691085379172955
ZG16	0.29706753494530935
216585_at	0.2972120433333665
APOL2	0.29729250836755067
CCKAR	0.29750072995955035
CD4	0.2976911311776341
HIST1H3I	0.2977849675367719
C17orf25	0.29790517583127124
SLC6A3	0.2979518594745374
MBL1P1	0.2981587033928366
PTGIR	0.29830210218479813
IGF2AS	0.2983112469093452
PTPRD	0.29842890164609703
RAD23B	0.29862532548807286
MARK2	0.29881787674774657
GNAT3	0.29883779809826316
AGRN	0.29902730691326135
DNTT	0.29905792037242573
220861_at	0.2992857930309022
IGKC	0.29960093531003845
C9orf77	0.29960724930774735
HTR7	0.2996237463954706
INHBA	0.29970159267838936
210919_at	0.29983576517138816
MYH9	0.30016183434179994
SUPT3H	0.3001655628871142
VCL	0.30041244893017865
PRO1880	0.3005401604208053
217512_at	0.3006514726757159
HIST1H4G	0.3007819381669375
207211_at	0.3008985150687623
GPI	0.3009351735355978
BUB3	0.30126864989567337
POLE	0.30137102965658347
VIP	0.3015201395664385
MAP3K3	0.301578898826669
8D6A	0.3018998070305222
AFAP	0.3019126982653768
CALU	0.30196694208873204
KIAA1279	0.3020992901346097
216556_x_at	0.3024530221286938
OSMR	0.30267126175188785
KIAA0241	0.30271276174172784
215652_at	0.30302035131798155
NUP98	0.30304521069120516
MTB	0.3035071940904343
MYH2	0.30360950142298765
GPR147	0.30377391158358596
DAXX	0.3038689299765413
SYNE2	0.30397573740251843
LLGL2	0.30406340652343766
LOC160313	0.3041669613458257
FAM51A1	0.30431645436371807
HDC	0.304357076563879
LTC4S	0.3046243075184532
ZMYND10	0.3047075616518761
CLPP	0.30483625424950633
221145_at	0.30493254723195673
KLF1	0.3050597117388771
NPAS2	0.30511661886247876
BHLHB3	0.30512539041140097
UPP1	0.305140431589169
HIST1H4I	0.3051976765806763
ARFGAP3	0.3052215592015355
ADM	0.3052934434500876
SHC2	0.30553147268897013
217306_at	0.30576860375517806
RHOF	0.30581235340078683
CHRNG	0.30589064586748754
DLX2	0.3059787324365495
AURKB	0.30599707839448576
CYBRD1	0.3063743373280931
SLC6A6	0.306558419468843
HS2ST1	0.30683928915901504
LOC283761	0.3068812939125242
DSC2	0.3069491038457613
HBZ	0.30700602531031357
DGCR14	0.30702863403777186
BAT3	0.30706104476417173
MLLT1	0.3071597541435248
PSMD1	0.30730348977415634
CPA1	0.30736224075279794
213692_s_at	0.3075188905553881
CTNNA3	0.30756012528277976
MARK3	0.3076266771394369
216517_at	0.30780036397676563
GDPD2	0.3078164331211976
NPPC	0.3081933409813935
CRYBA2	0.3082944376664069
AFFX-BioC-5_at	0.3083253648342075
211633_x_at	0.3084735114483537
MYH8	0.30849072840166886
NFKBIB	0.3088924098974602
ELL3	0.3091155220274589
TXNDC3	0.30922627207543496
LMCD1	0.30937363288731445
RFX2	0.3097094415569123
217260_x_at	0.3097533511921277
213770_at	0.3097835885283425
PDCD1LG2	0.3100858525474803
C18orf24	0.31013322943077365
C3AR1	0.3102438689154922
APOL1	0.31055827964772187
FUT4	0.3106096265899108
DRG2	0.3106120657763456
AF5Q31	0.31078202411499
AGPS	0.3114448729024003
FLJ23322	0.31150835503931407
IGSF4C	0.31167746615347625
213655_at	0.31206686810646556
CDH16	0.3120865680808996
ACTN2	0.31222350152844386
RRP22	0.31222445025913353
215669_at	0.31228698979220043
PDCD6IP	0.3124091542795257
ACP2	0.3124966727193003
LRP12	0.3125056317259088
SLC6A15	0.3127736027937634
CRSP9	0.312968729992155
KIAA0748	0.3131203301339879
RSC1A1	0.3133949950508165
ARRB1	0.3134549480575462
ARF3	0.31372255295688817
TNK1	0.3139471415195393
PSEN1	0.31405367253596683
MEN1	0.314379937430823
FLJ10719	0.31453601709833406
U2AF2	0.3146015286273194
FEN1	0.3147486385433578
MAWBP	0.31484719746969764
LOC284352	0.31493180832574175
KCNQ1DN	0.31495262260922124
214854_at	0.3150073602445366
ATP2A2	0.31506173666465337
ITGA5	0.3150732205829361
THRAP3	0.3152323594470375
DNAJC3	0.3152351509150493
PLA2G3	0.31541164488622847
217006_x_at	0.3157406720352372
SV2A	0.3159886752353734
TOMM70A	0.3161100312486356
DKFZP434O047	0.3162703204191018
OR7C2	0.3166353561653825
217581_at	0.3166519473763094
NAG18	0.31695321537521226
GPR144	0.31718289246756015
FLJ90013	0.31719245143059427
STK29	0.3173586531927681
SKB1	0.317705326426698
RPIB9	0.3178388826387956
ADAMTS7	0.31792521521539574
TBXAS1	0.31818025973701697
CA3	0.31829510706359
FLJ12949	0.3184044092289675
PRODH	0.3189194804853819
ABCA5	0.3189580155303878
PIPOX	0.319372371285558
PNLIPRP2	0.31950244598772926
EPB41L3	0.31962654865104384
ARHGAP15	0.31968665976473687
FLJ13154	0.3201768057341811
CYP17A1	0.3201890987462004
222007_s_at	0.3204995459694417
FGF14	0.32071787602978985
GPC4	0.3210103628108777
FANCG	0.32106658207950106
PLK4	0.3212815003896906
AFFX-DapX-5_at	0.3213371147209859
RIT1	0.3213747148851251
221186_at	0.3216417410706429
PDE3A	0.3218303983408357
HBD	0.3222437881609561
216358_at	0.32240700363974384
C9orf9	0.322464337027389
FLJ10156	0.32250051050134243
KIAA2002	0.32265882884789604
ADRA1D	0.3227465243354459
GRSF1	0.3229803172920543
ADAM29	0.32340797682195327
GPR77	0.3234245496273858
CDX1	0.3237899022646149
ITGB6	0.32382984961685846
TKTL1	0.32392162063858493
ZNF222	0.32398615629343447
ABCC10	0.3240556497367448
BOMB	0.3240955323538263
ZNF574	0.3242423801909899
TCP1	0.3244130857542051
CPZ	0.3244711191311852
LAPTM4B	0.3245295129925224
SPRR1A	0.3245815337801927
ATP5A1	0.324710870353112
213950_s_at	0.32480255924335877
TBX2	0.3248766134084625
217211_at	0.32488120926797603
KIR2DS2	0.3249386585386514
SPANXC /// SPANXA1 /// SPANXB1 /// SPANXB2 /// SPANXA2	0.3250126129273166
FLJ31568	0.3250657514172366
ACOX3	0.3253862209308607
SPANXB1 /// SPANXB2	0.32550353478135596
FLJ20244	0.3255039769557147
XYLB	0.3255566488947389
LDLR	0.3256672510726612
CRIM1	0.32574233688142923
BACH1	0.32604951181719416
EDN1	0.32605532393822595
LMO6	0.32612658812431816
KCNK4	0.32616167190090467
LNPEP	0.3262667362137142
C11orf17	0.32648364921193146
MLF2	0.3265482579833522
DIRAS2	0.32691245082671144
214386_at	0.32691447219627834
HRMT1L2	0.3269528145088102
OR12D2	0.3269862898462487
CD36	0.32712082248140956
PCDHB3	0.32724244783006207
215753_at	0.327259424873784
KCNQ1	0.32738037517463786
IL15	0.3282076290594902
CRABP2	0.32821488013542444
CYP4F11	0.3282482828607615
221244_s_at	0.3286872172324372
CRLF1	0.32893104420357755
GUCY1B2	0.32910137411466406
ZNF215	0.32923464513269846
IGHG3	0.32934107623048864
P2RX3	0.3296367371985728
RBM12	0.3299281528942176
TSPY1	0.3301038654144225
EPHA5	0.33012661136416094
CRX	0.3302183460597348
CPN2	0.33034084473289904
OGFR	0.330379213633363
GAD2	0.33049461471705716
IL27RA	0.3306697745055337
220872_at	0.33101457532876016
GARNL4	0.3312330992080584
CLN5	0.33142061221435903
DDAH1	0.33165193968318657
GPR50	0.33184184444021797
HNRPU	0.3319971022320492
CDC37	0.33256926578029905
ZNF415	0.3326404582697492
LDB3	0.3327274972392038
DRD3	0.33277343818266897
217326_x_at	0.3328047085961796
ERO1L	0.3329004605339589
216363_at	0.3329120300892325
HTR6	0.33318076466314517
IGLJ3	0.3333364924791989
217113_at	0.33348932567160394
TXNRD2	0.33428077588227006
AFFX-TrpnX-5_at	0.3344826061765059
MTMR2	0.3345412936653101
IL12RB1	0.3346114216229559
LIM2	0.33464891868625624
NR6A1	0.33469803617523386
TRD@	0.3348293621065743
MPP5	0.33494615100383157
ATRN	0.3349538475692257
214031_s_at	0.3350300120776935
CDW52	0.3353827743162644
ACHE	0.33542649247982176
MTP	0.33577655902181075
SMUG1	0.335891838906574
PRDX1	0.33630843199149935
GUCY1A2	0.33648860850669127
TH	0.3367606390038984
NKX6-1	0.3371596100065928
PTTG3	0.3372170634746136
BAG3	0.3372926881350448
TNFRSF14	0.33743144339016456
221861_at	0.3374404613250233
PTPRR	0.3375504224868264
FMO3	0.3376379776679925
216991_at	0.3376856124051805
KCNE2	0.33791219710500886
NRN1	0.33824249841530085
KRT7	0.3382560542829518
SEMA4A	0.3384963831816543
SLC34A1	0.33866084457281836
222226_at	0.3387753863159284
ZNF324	0.3390196259431208
AP4S1	0.33914476183240516
216984_x_at	0.33944849086743456
215132_at	0.3396712577695019
MYF5	0.34013178962571916
216578_at	0.34037628604520187
TRIM15	0.3406298263344489
CFHL2	0.3406689616716414
221283_at	0.34085271553161905
C8G	0.34091777166293685
HCA112	0.3415825887547959
214101_s_at	0.34178086684807824
BTAF1	0.3419840403335036
214990_at	0.34215743875935983
DDX46	0.34216397920209585
MAGEA4	0.3421711561188834
LST1	0.3423268973305993
GPR153	0.3423339416351909
SPTBN2	0.34255205912208003
KCND2	0.34363259262712387
216560_x_at	0.3437509171333043
IL18R1	0.34377076358661524
DKFZP586A0522	0.3437730698456322
217218_at	0.34444616276358525
HIST1H2AM	0.34449380109913463
CXorf36	0.34465644981660004
PJA2	0.3456577787427216
216830_at	0.34566678367101805
216824_at	0.34652137407153183
PPT2	0.34671050621608634
FLJ20729	0.346742845036449
TOP3B	0.34674398389248173
CACNB4	0.3468772310766704
CHN1	0.3469363827996703
FLJ12994	0.3469443253704887
DKFZP564C196	0.34706067953991815
MYBPC1	0.34717421439642876
RANBP9	0.34719439973142097
216864_at	0.34720754793846675
POMC	0.34730290350064824
GCNT1	0.34772890917290045
TTID	0.34773633292308015
LRRC21	0.3479726933076868
VGLL1	0.3479947979732326
LILRB1	0.34852348039026054
TRPV1 /// CARKL	0.34862290076627495
BMP2K	0.34877610991273494
ABHD6	0.3488379253965175
222176_at	0.3488956527043191
FSCN1	0.3489883215628756
APOB48R	0.34927423129733126
OPN1SW	0.34938347826252764
KCNJ13	0.3495409339048918
ALDH4A1	0.349932712846381
PLAG1	0.35013840850781297
ZNF258	0.3504300522180129
217921_at	0.3507349586725684
CS	0.3508886457620698
RETN	0.3510763381695579
TNRC11	0.3514601463663269
ABT1	0.3515123113544283
CSPG6	0.3515714633227647
RAB21	0.35160312928279647
CFHL1 /// CFH	0.35203553925620257
C1GALT1	0.3523278796893135
ZFP67	0.35238405284291624
C6orf54	0.3525807137015976
ZIC4	0.3526611877550498
TJP3	0.3526758835900174
NEF3	0.35291665102227276
RHO	0.353126503195087
HOXA1	0.3538315307544327
HCNGP	0.35399412648331674
ALOX12B	0.35411817585185323
SMURF1	0.3544242865881165
ZCWCC3	0.3547266356974102
ADAM15	0.35494925063405763
SLC2A6	0.3549998257139682
217689_at	0.35520151669131583
PPP1R3C	0.35522806606181495
CUL7	0.35532716497147154
APOA1	0.3554840823174939
203681_at	0.35572009236984214
FLJ10081	0.3560694936565369
FLJ20313	0.35662874178711373
DDO	0.3568939407769219
HIST1H4J /// HIST1H4K	0.3572079829229928
215061_at	0.35735618345075554
NALP1	0.35750102927206634
CDK5R2	0.3579031472726021
ADH1A	0.35839173611777886
VLDLR	0.35877420981932934
MGC11061	0.35888395524921585
GALK2	0.3589388873845034
MUC4	0.35906289244925366
EPHB3	0.35940464195049004
ICAM5	0.35952165818967485
TFDP2	0.3605270421150027
216805_at	0.36085213736220195
KIAA0329	0.36090078634398204
PPP1R3D	0.3611207672332731
DUOX1	0.3614286162604715
TA-LRRP	0.3617911772006691
RAD51AP1	0.36264301844391456
POLR2J2 /// MGC13098	0.3627809761996981
TRPM4	0.3629833865948894
G6PC	0.3630326478995554
GRM7	0.3631003104987503
207779_at	0.36325903071710347
FTO	0.3632968481792437
SEZ6L	0.3634497727968073
POLR2J2	0.36425917808482655
214388_at	0.3642800594365821
NRAP	0.3644802764993318
ITGAX	0.364530127820724
ATP6V0C	0.36496494053372064
FMNL1	0.3650674117339001
MT1H	0.36529817627506217
HS747E2A	0.3654253469655516
ZA20D1	0.36582458747520497
ACCN3	0.3661561086833395
MEIS2	0.3663598194720187
FLJ11126	0.3669692021249916
GPR45	0.3670011815399045
C9orf68	0.3671434734699043
TMOD3	0.3671465278206917
MAPRE3	0.367380844138732
H2BFS	0.3676167499032294
DLGAP1	0.3677753696727848
HIST1H2BG	0.36801170793703786
209176_at	0.3685985325225639
TBC1D4	0.3688690548425127
ZNF254 /// ZNF539	0.36922381775811525
CCL17	0.3700487147792533
IL21	0.37039272802144585
IFIH1	0.3704650286230469
CST1	0.3710101772783126
212185_x_at	0.3711811585748739
BSG	0.3713103728520533
MMP11	0.3715225325099743
BAT8	0.371700453301788
APOD	0.37172425648010926
PAR5	0.3718417639956514
TAX1BP2	0.37211760837464436
KIF2	0.3722334506176704
214134_at	0.3724409600501294
HSPA1A	0.37247395069279204
CA9	0.37269809550880106
ECE1	0.3727625537673728
PRM2	0.3732724983969212
FARS1	0.3732835217375023
BSN	0.3734449104621102
CDC2L2 /// CDC2L1	0.373708331923702
217236_x_at	0.3737199988928099
ARHGAP22	0.374161437969969
DAG1	0.37437441838083946
PFAS	0.37457535190178615
M11S1	0.37462084233046017
SLA	0.37551050788210383
STAT3	0.37565802021550504
PTK2B	0.3756959225182363
EN1	0.37642151873400703
ADH6	0.3769160349295629
IDUA	0.3769336432686255
216138_at	0.3769495029123904
ASGR1	0.3772001215172238
DDX24	0.3775297966149777
SLC4A8	0.3776686908929802
MYO9B	0.37788112202943425
FLJ16124	0.37849968632327974
GP9	0.37853326045139396
HSD17B2	0.3787903291032216
PLXNA1	0.3791397074133125
IL17E	0.37916454715782144
NPAS1	0.37917584862221765
215360_at	0.379603366529385
BMP8B	0.37985644611776065
216454_at	0.37991628348223183
CYP4F3 /// CYP4F2	0.38051505896084603
FLJ14351	0.38053143741884793
KCNH7	0.3809532548606653
GJA5	0.381171640041619
PLXNB2	0.38127281528208734
202015_x_at	0.38127642016383756
GLIS1	0.3813305517838855
SDCCAG1	0.3815658693697955
SDC3	0.38165857925027
ENPP1	0.38170229914815895
PAF53	0.38194350158045326
217060_at	0.3821016631609097
IRF2BP1	0.38244431267725276
PLXNC1	0.3826689456046023
HNRPA0	0.3831303425950127
NCSTN	0.38318577108559354
HLA-DQB1	0.3836417440361344
211646_at	0.3837560166026862
KIAA0540	0.38434369754860176
KIR2DS4	0.3847874604935232
SLC26A3	0.38482231112619164
PKMYT1	0.3848953347489778
COPEB	0.3852865251889535
SMPD3	0.3857128208696154
TSPAN-2	0.3863244915784855
NSDHL	0.38687026926516493
CDS1	0.3881051870264406
210914_at	0.3883316504325044
SWAP70	0.3884039941565214
DIO3	0.38842477871237374
APOBEC3F	0.38873542583350046
HIST1H2AB	0.3887831701192198
PPBP	0.38906396214810185
CYP27A1	0.389293124594524
GRIP1	0.3893348717601872
CDH6	0.38977066838573127
FLJ31951	0.3898373977398921
WNT5A	0.3900933967753038
KIAA0605	0.3904491103148229
213556_at	0.3907270707987911
MAP3K2	0.39138217152224447
FLJ46354	0.39167887847425936
ATF2	0.39191906448716135
ACSL1	0.3919765721101736
APOC3	0.3920639107322358
215301_at	0.3923362177381539
216385_at	0.3924570900414448
NAT8	0.39261641844274714
MUC7	0.3926643399857058
ENO1B	0.3926819949541679
RIPK4	0.3928340230966042
CDC25A	0.3928485392618877
RIBC2	0.3928532043167706
TRIM3	0.39315987207445646
SNAPC4	0.3931735659345113
C7orf19	0.39339363255944193
211261_at	0.39344829902327655
222072_at	0.393460770143921
216603_at	0.3936315402321164
SNX10	0.3937889054062508
BTF3	0.39453674191957444
CHRNA4	0.39472162867522825
ALB	0.39513337073255844
FXYD5	0.3957159300819479
220702_at	0.39572588138963016
ZNRF4	0.39604684580116756
PAPOLB	0.396107343307918
LOC91120	0.39745594070447704
TBX10	0.39758633136187177
FRMPD1	0.3977400238863618
LOC283232	0.3978901956378265
CLCA3	0.39789251384135926
GGTLA1	0.3979044706400307
PSAT1	0.3981924048381307
215897_at	0.3992978295638866
PDLIM3	0.3993442881515072
FCER2	0.39940576065407624
DCBLD2	0.39972556360275807
PDE5A	0.4000767123413288
220713_at	0.40043208445064105
SPI1	0.40147533493147397
ZNF142	0.40225181179231423
ANTXR1	0.4025152288022605
FLJ20399	0.40292427545429976
RPS6KA3	0.4032579205516871
ZNF167	0.4040696732554337
HADHA	0.40480759540148525
51226_at	0.40482268788520165
C9orf36	0.4048301969226043
221968_s_at	0.4058763806638954
COPG	0.40589481377804365
GPM6B	0.40631061982116373
GABRA3	0.4065997637258518
FLJ14050	0.4067939415155607
MYCPBP	0.4084640107254905
PRKAA1	0.40874893240669247
APOBEC3C	0.40961253225120836
MEP50	0.40967991847059193
208160_at	0.4100561823874118
FLJ12547	0.41026800511638534
CYP2W1	0.4115676981576784
FLJ12242	0.4118238914995115
CAPN3	0.4119076046589284
CRYBA1	0.41199948658883445
215981_at	0.4124694350789088
AFFX-BioB-3_at	0.41250932896031156
PCK2	0.4125646498902533
RHOA	0.41299799908936313
KPNA5	0.4133581406003767
RAD51L1	0.4135306791578628
PFKM	0.4142957785964285
HLC-8	0.4147244172894141
PITX3	0.41627347421236466
GSCL	0.416320224132447
PDK4	0.4165010998011051
SORT1	0.4177665730723525
WIT-1	0.4189130416423008
APC	0.41903781404395785
BMP1	0.41923978156735037
CDKAL1	0.4195777299571109
204356_at	0.4199697139822132
DGKA	0.4206030354093417
DKFZp762P2111	0.4206421421602606
ASCL2	0.42153874950081194
FLJ20811	0.4217945079611032
TXNIP	0.42230374981660734
207552_at	0.42270825853599414
PITPNM3	0.42311555669596096
PIGB	0.4233170510145543
TSGA10	0.42436293217844195
GLIPR1	0.4245221892975005
LANCL1	0.4249542296670632
DEFA6	0.42652496424448033
PCDHA10	0.42827554438931625
MYO6	0.42881444150497167
HIPK3	0.4290980207009232
213972_at	0.42983362186618856
xp33	0.430375362586222
OFD1	0.43220001523120305
PRKAR1A	0.4324074564330815
WBSCR1	0.4324112790152195
FLJ23022	0.4346432364135586
SSSCA1	0.43474703448875734
PP1665	0.4353292975297484
EXOSC9	0.435431790299309
211444_at	0.43556335166809823
CUBN	0.4362960684140497
CAPNS1	0.4370082635441018
203170_at	0.43737723175307397
EXOSC2	0.43765731459085266
APOC2	0.4378779218234121
FYB	0.4388186867298001
COL14A1	0.4391937645141001
FLJ21628	0.4393219478866199
SLC2A4	0.4394730936644753
217337_at	0.4397952560363433
HSPCB	0.44046921979129205
TMEM8	0.44114561945821495
221109_at	0.4426830520307506
222051_s_at	0.4432035149823474
GOT2	0.44353398707780317
216982_x_at	0.44530395329642847
LOC55565	0.4473428757590587
MGC23947	0.44905226535355197
TRPM6	0.45031381780513363
MGC26641	0.45154921227241673
TNRC9	0.4516201780608005
TBC1D2	0.4543447275215759
OSGEP	0.4547980005574071
TUSC3	0.4562651319498606
LRAP	0.456915869994404
215875_at	0.4572336963123086
213789_at	0.45734029306463336
CASQ1	0.4577096421423681
PAK2	0.4593214348244519
GFPT1	0.4594830297437871
SCIN	0.4630609506250496
C20orf17	0.463075862798779
MMP17	0.46329484512811214
BAI1	0.4649965201855876
EFNB3	0.46654163515439495
TACC3	0.4675819177707445
ADAM11	0.4678190387351112
GPR22	0.4682023114866234
KIR2DL2	0.4691601469190686
UGCGL1	0.4710980587290475
215932_at	0.4719286042644186
P2RX1	0.4729255484500257
215679_at	0.4771589526615869
LOC152831	0.47807190626837776
MGC15396	0.4782785930037742
KRN1	0.4782807301724074
LHPP	0.47877723891246354
SLC35E3	0.4790660864190228
ABCC2	0.4798438373676571
ATOH1	0.4801786111645536
222100_at	0.4803825657899015
DUX4 /// DUX2	0.4824854824025965
VAMP2	0.48291956069785563
207137_at	0.4840633596346142
PYY2	0.4849736087492975
LPO	0.4855505976496946
HGNT-IV-H	0.4864671415216896
PEX5L	0.4864924348268129
BTBD9	0.48761309401706426
AGTR2	0.4883824042568512
KCNJ1	0.4901278842178422
SLC7A2	0.4929749938573811
MYCL1	0.49662380079326096
FDFT1	0.4980613283568466
216395_at	0.5002262130074623
217494_s_at	0.501042731847054
GDF9	0.5038889790268151
SLC27A2	0.5140139097504424
MID1	0.515540702271239
ILT7	0.5160669150829309
214970_s_at	0.5170387383983579
FLJ22573	0.5184722752797238
IGLC2 /// IGLV@	0.519227934254838
SQSTM1	0.5203893786081011
REG1B	0.5217212147590591
CHRNA1	0.5230443980907866
GUCA2A	0.5247530249824293
213755_s_at	0.5264988114565549
UBE3C	0.5296154416557901
ARMC7	0.5298588093714431
KLF8	0.5359331134181421
